City,Cuisine,count
Barcelona,"[ 'Seafood', 'Mediterranean', 'Spanish', 'Soups', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Mediterranean', 'Spanish', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Barcelona,"[ 'Mediterranean', 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Latin', 'Bar', 'Cafe', 'Spanish', 'Pub' ]",1
Barcelona,"[ 'Cafe', 'Mediterranean', 'European', 'Healthy', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Brew Pub', 'Mediterranean', 'European', 'Spanish', 'Healthy', 'Bar', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Chinese', 'Asian', 'Vietnamese', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Cafe', 'Mediterranean', 'Turkish', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Japanese', 'Sushi', 'Asian', 'Thai', 'Vietnamese', 'Vegetarian Friendly' ]",1
Berlin,"[ 'German', 'Soups' ]",1
Berlin,"[ 'Mexican', 'German' ]",1
Bratislava,"[ 'Steakhouse', 'European', 'Central European', 'International' ]",1
Brussels,"[ 'Belgian', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",4
Brussels,"[ 'Seafood', 'Belgian', 'Grill', 'Gastropub', 'Pub' ]",1
Brussels,"[ 'Italian', 'Pizza', 'Wine Bar' ]",1
Budapest,"[ 'Fast Food', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly' ]",2
Budapest,"[ 'Nepali', 'Bar', 'Cafe', 'Asian', 'Pub', 'Wine Bar' ]",1
Budapest,[ 'Peruvian' ],1
Copenhagen,"[ 'American', 'Cafe', 'International', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Copenhagen,"[ 'Asian', 'Korean', 'Japanese' ]",1
Dublin,"[ 'Irish', 'European', 'International', 'Vegetarian Friendly', 'Gluten Free Options' ]",2
Dublin,"[ 'Irish', 'Bar', 'European', 'Vegetarian Friendly' ]",2
Dublin,"[ 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",2
Dublin,"[ 'Fast Food', 'Pizza', 'Seafood', 'European' ]",1
Dublin,"[ 'Asian', 'Indian', 'Nepali', 'Vegetarian Friendly', 'Vegan Options' ]",1
Dublin,"[ 'Chinese', 'Asian', 'European', 'Thai' ]",1
Edinburgh,"[ 'European', 'British', 'Gluten Free Options', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Bar', 'British', 'Pub', 'Soups', 'Scottish', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
Edinburgh,"[ 'Lebanese', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options', 'Halal' ]",1
Edinburgh,"[ 'Steakhouse', 'British', 'Scottish' ]",1
Edinburgh,"[ 'Cafe', 'Soups', 'Contemporary' ]",1
Edinburgh,"[ 'Bar', 'Cafe', 'British', 'Pub' ]",1
Edinburgh,"[ 'Bar', 'Pub', 'Gastropub' ]",1
Geneva,"[ 'Contemporary', 'Healthy', 'Vegetarian Friendly' ]",1
Geneva,"[ 'Fast Food', 'Italian' ]",1
Hamburg,"[ 'Mediterranean', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options' ]",1
Hamburg,"[ 'American', 'Fast Food', 'German', 'Barbecue', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'Indian', 'Italian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Hamburg,"[ 'Cafe', 'Asian' ]",1
Helsinki,"[ 'Sushi', 'Japanese' ]",3
Helsinki,"[ 'Indian', 'Asian' ]",1
Krakow,"[ 'Polish', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Krakow,"[ 'European', 'Central European', 'Polish', 'International', 'Vegetarian Friendly' ]",1
Krakow,"[ 'Italian', 'European' ]",4
Krakow,"[ 'Polish', 'Healthy', 'Central European' ]",1
Lisbon,"[ 'Mediterranean', 'European', 'Portuguese', 'Soups' ]",7
Lisbon,"[ 'European', 'Mediterranean', 'Portuguese' ]",2
Lisbon,"[ 'Cafe', 'Vegetarian Friendly', 'Vegan Options' ]",2
Lisbon,"[ 'Contemporary', 'Portuguese' ]",1
Lisbon,"[ 'Mediterranean', 'Greek', 'Delicatessen', 'Healthy', 'Mexican', 'Vegetarian Friendly', 'Vegan Options' ]",1
Lisbon,"[ 'Indian', 'European', 'Contemporary', 'Portuguese' ]",1
Lisbon,"[ 'Italian', 'Contemporary', 'Portuguese' ]",1
London,"[ 'Scandinavian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Fast Food', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Polish', 'Barbecue', 'European', 'Eastern European', 'Central European', 'Grill', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly' ]",23
London,"[ 'French', 'European', 'Wine Bar', 'Gluten Free Options' ]",2
London,"[ 'Seafood', 'Mediterranean', 'Fast Food', 'Spanish' ]",1
London,"[ 'Fast Food', 'Turkish', 'Halal' ]",3
London,"[ 'Mediterranean', 'Turkish', 'Cafe', 'European', 'Greek' ]",1
London,[ 'Thai' ],56
London,"[ 'Middle Eastern', 'Lebanese', 'Cafe', 'Mediterranean', 'Halal', 'Vegetarian Friendly' ]",1
London,"[ 'Italian', 'American', 'Pizza' ]",2
London,"[ 'Diner', 'American', 'Halal' ]",1
London,"[ 'French', 'Belgian', 'Cafe', 'European', 'Vegetarian Friendly' ]",1
London,"[ 'Chinese', 'Vietnamese' ]",3
London,"[ 'Indian', 'Vegan Options' ]",1
London,"[ 'Belgian', 'European', 'Cafe', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Lebanese', 'Middle Eastern', 'Mediterranean', 'Arabic', 'Vegetarian Friendly', 'Halal' ]",1
London,"[ 'Brazilian', 'Barbecue', 'South American' ]",1
London,"[ 'International', 'Greek', 'Wine Bar' ]",1
London,"[ 'Indian', 'British', 'Bar', 'Turkish', 'Pub', 'Halal' ]",1
Luxembourg,"[ 'Indian', 'Asian', 'Tibetan', 'Vegetarian Friendly', 'Vegan Options' ]",1
Lyon,"[ 'French', 'Wine Bar', 'Gastropub' ]",1
Lyon,"[ 'Indian', 'Pakistani', 'Vegetarian Friendly' ]",1
Lyon,"[ 'Italian', 'European', 'Mediterranean', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Mediterranean', 'Spanish' ]",300
Madrid,"[ 'Steakhouse', 'European', 'Argentinean' ]",1
Madrid,"[ 'Georgian', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Spanish', 'Contemporary', 'Bar', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Madrid,"[ 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options' ]",6
Madrid,"[ 'Asian', 'Chinese', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Latin', 'Ecuadorean' ]",1
Madrid,"[ 'Spanish', 'Wine Bar', 'Gastropub', 'Vegetarian Friendly' ]",1
Madrid,"[ 'Italian', 'Spanish', 'Delicatessen' ]",1
Madrid,"[ 'Spanish', 'Steakhouse', 'Barbecue', 'European', 'Gluten Free Options' ]",1
Madrid,"[ 'Italian', 'Spanish', 'American' ]",1
Madrid,"[ 'International', 'Mediterranean', 'Spanish', 'European', 'Fusion', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Steakhouse', 'European', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Steakhouse', 'Argentinean', 'South American' ]",3
Amsterdam,"[ 'European', 'Middle Eastern', 'Israeli', 'Kosher', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Dutch', 'European', 'French', 'Seafood', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'American', 'Bar', 'Pub', 'Gastropub', 'Barbecue' ]",1
Amsterdam,"[ 'Mediterranean', 'Greek', 'Delicatessen' ]",1
Athens,"[ 'International', 'Street Food', 'Mexican', 'Lebanese', 'Mediterranean', 'Arabic' ]",1
Barcelona,"[ 'Bar', 'Spanish', 'Pub' ]",11
Barcelona,"[ 'Seafood', 'Spanish', 'Healthy', 'Mediterranean' ]",1
Barcelona,"[ 'Mediterranean', 'Steakhouse', 'Argentinean', 'South American', 'Barbecue' ]",1
Barcelona,"[ 'Spanish', 'Argentinean', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Cafe', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",2
Barcelona,"[ 'Mediterranean', 'Contemporary', 'Asian', 'Fusion', 'Vegan Options' ]",1
Barcelona,"[ 'Spanish', 'Mediterranean', 'Contemporary' ]",1
Berlin,"[ 'Japanese', 'Cafe', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Berlin,"[ 'German', 'European', 'Bar' ]",1
Berlin,"[ 'Italian', 'Argentinean', 'South American' ]",2
Berlin,"[ 'Indian', 'Middle Eastern', 'Pakistani', 'Vegetarian Friendly', 'Vegan Options' ]",2
Berlin,"[ 'Mexican', 'South American', 'Central American' ]",1
Berlin,"[ 'European', 'German', 'Fast Food' ]",1
Berlin,"[ 'German', 'Barbecue' ]",1
Berlin,"[ 'Sushi', 'Japanese' ]",1
Berlin,"[ 'German', 'Austrian', 'European', 'Vegetarian Friendly' ]",1
Bratislava,"[ 'Japanese', 'Sushi', 'Asian', 'Fusion', 'Vegetarian Friendly', 'Vegan Options' ]",1
Bratislava,"[ 'Italian', 'Pizza' ]",4
Brussels,"[ 'American', 'Belgian', 'European' ]",4
Brussels,"[ 'French', 'Vietnamese' ]",2
Brussels,"[ 'Pizza', 'Italian', 'European' ]",1
Budapest,"[ 'Seafood', 'International', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Budapest,"[ 'European', 'Hungarian', 'Fast Food', 'Central European' ]",1
Budapest,"[ 'Cafe', 'European', 'Hungarian', 'Vegetarian Friendly', 'Vegan Options' ]",1
Copenhagen,[ 'Mexican' ],7
Copenhagen,"[ 'Fast Food', 'European', 'Danish' ]",1
Dublin,"[ 'Indian', 'Asian', 'Balti', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3
Edinburgh,"[ 'European', 'British', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Edinburgh,"[ 'Cafe', 'Soups', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Geneva,"[ 'European', 'Portuguese', 'Mediterranean' ]",2
Hamburg,"[ 'Indian', 'Vegetarian Friendly', 'Vegan Options' ]",6
Hamburg,"[ 'Delicatessen', 'Vegetarian Friendly', 'Vegan Options' ]",1
Hamburg,"[ 'Turkish', 'Middle Eastern', 'Halal', 'Vegetarian Friendly' ]",1
Hamburg,"[ 'German', 'Cafe', 'Diner', 'Vegetarian Friendly' ]",1
Helsinki,"[ 'European', 'Spanish', 'Mediterranean' ]",1
Krakow,"[ 'Lebanese', 'Fast Food', 'Middle Eastern', 'Vegetarian Friendly' ]",1
Krakow,"[ 'Bar', 'European', 'Vegetarian Friendly' ]",1
Krakow,"[ 'Polish', 'European', 'Eastern European', 'Central European', 'Vegetarian Friendly', 'Kosher' ]",1
Lisbon,"[ 'Italian', 'Seafood', 'Mediterranean', 'European', 'Portuguese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Lisbon,"[ 'American', 'Bar', 'Vegetarian Friendly' ]",3
Lisbon,"[ 'Seafood', 'European', 'Portuguese', 'Mediterranean', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Lisbon,"[ 'German', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Lisbon,"[ 'Mediterranean', 'Portuguese', 'Vegetarian Friendly' ]",1
Lisbon,"[ 'Italian', 'Mediterranean', 'Vegetarian Friendly' ]",1
Lisbon,[ 'Seafood' ],9
Lisbon,"[ 'Pizza', 'Italian' ]",1
Lisbon,"[ 'Japanese', 'Asian' ]",1
Ljubljana,"[ 'European', 'Slovenian', 'Central European' ]",9
Ljubljana,"[ 'Barbecue', 'European', 'Eastern European' ]",2
London,"[ 'Steakhouse', 'Barbecue', 'British', 'Gluten Free Options' ]",1
London,"[ 'Pizza', 'International', 'Grill', 'Steakhouse', 'British', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Bar', 'British', 'Pub', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",5
London,"[ 'French', 'Mediterranean', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Steakhouse', 'Bar', 'European', 'British', 'Contemporary', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Italian', 'Pizza', 'Mediterranean', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'British', 'Cafe', 'Vegetarian Friendly', 'Vegan Options' ]",2
London,"[ 'Mediterranean', 'European', 'Spanish', 'Vegetarian Friendly' ]",10
London,"[ 'Bar', 'British', 'Pub', 'European', 'Gluten Free Options', 'Vegetarian Friendly' ]",2
London,"[ 'Cafe', 'Italian', 'British', 'Vegetarian Friendly' ]",3
London,"[ 'American', 'Italian', 'Mexican', 'Chinese', 'Indian', 'Vegetarian Friendly', 'Halal', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Turkish', 'Pizza', 'Healthy', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options' ]",1
London,"[ 'Japanese', 'Brazilian', 'Sushi', 'South American' ]",1
London,"[ 'Indian', 'Asian', 'Halal' ]",9
Luxembourg,"[ 'French', 'Contemporary', 'Healthy' ]",1
Luxembourg,"[ 'French', 'European', 'Central European' ]",1
Lyon,"[ 'Peruvian', 'Contemporary', 'Fusion' ]",1
Lyon,"[ 'Indian', 'Pakistani', 'Vegetarian Friendly', 'Vegan Options' ]",1
Lyon,"[ 'American', 'Fast Food', 'Vegetarian Friendly' ]",1
Lyon,"[ 'American', 'Bar', 'Pub', 'Mexican', 'European' ]",1
Madrid,"[ 'Cafe', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",2
Madrid,"[ 'Seafood', 'Mediterranean', 'Gluten Free Options' ]",1
Madrid,"[ 'Sushi', 'Spanish', 'Japanese', 'Fusion' ]",1
Madrid,"[ 'Mexican', 'American', 'Contemporary' ]",2
Amsterdam,"[ 'Chinese', 'Asian', 'Tibetan', 'Vegetarian Friendly', 'Vegan Options' ]",1
Amsterdam,"[ 'Grill', 'Pub', 'Bar', 'European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Amsterdam,"[ 'European', 'International' ]",3
Amsterdam,"[ 'Indian', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Halal', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Middle Eastern', 'Steakhouse', 'Pizza', 'Mediterranean', 'Halal', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Dutch', 'Bar', 'Pub', 'International', 'European', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'American', 'Caribbean', 'International', 'European' ]",1
Amsterdam,"[ 'Bar', 'Pub', 'Dutch', 'International', 'European' ]",1
Amsterdam,"[ 'Brazilian', 'South American' ]",3
Amsterdam,"[ 'European', 'Swiss' ]",2
Amsterdam,"[ 'Brazilian', 'Latin', 'Spanish' ]",1
Amsterdam,"[ 'Steakhouse', 'Barbecue', 'South American', 'Brazilian' ]",1
Athens,"[ 'Italian', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Athens,"[ 'Mediterranean', 'Barbecue', 'Greek', 'Grill' ]",1
Barcelona,"[ 'Diner', 'Spanish', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Barcelona,"[ 'Mediterranean', 'European', 'Spanish', 'Contemporary' ]",1
Barcelona,"[ 'Chinese', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Barcelona,"[ 'Bar', 'Mediterranean', 'European', 'Spanish', 'Central European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Barcelona,"[ 'Bar', 'Contemporary', 'Pub', 'Italian' ]",1
Barcelona,"[ 'American', 'International', 'European', 'Mediterranean', 'Spanish', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Italian', 'Mediterranean', 'European', 'Street Food', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Mediterranean', 'Spanish', 'Cafe', 'European' ]",2
Barcelona,"[ 'Pub', 'Spanish' ]",1
Barcelona,"[ 'International', 'Mediterranean', 'Delicatessen', 'European', 'Spanish' ]",1
Barcelona,"[ 'Cafe', 'Spanish', 'Mediterranean', 'European' ]",1
Barcelona,"[ 'Spanish', 'Italian', 'Vegetarian Friendly' ]",1
Barcelona,"[ 'Steakhouse', 'Mediterranean' ]",1
Barcelona,"[ 'Mexican', 'International', 'Mediterranean', 'Spanish', 'Argentinean', 'South American' ]",1
Berlin,"[ 'European', 'Eastern European', 'Central European', 'Russian', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Moroccan', 'Mediterranean' ]",2
Berlin,"[ 'European', 'Bar', 'Pub' ]",1
Berlin,"[ 'German', 'Bar', 'Cafe', 'Pub', 'European' ]",1
Berlin,"[ 'Bar', 'Cafe', 'Pub' ]",1
Berlin,"[ 'Japanese', 'Sushi', 'Asian', 'Vietnamese' ]",1
Berlin,"[ 'Fast Food', 'Asian', 'Korean', 'Street Food' ]",1
Berlin,"[ 'Chilean', 'South American', 'Central American' ]",1
Brussels,"[ 'American', 'Bar', 'European', 'International', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,"[ 'Belgian', 'European', 'Gastropub' ]",2
Brussels,"[ 'Belgian', 'European', 'Central European', 'French', 'International' ]",1
Brussels,"[ 'Italian', 'Pizza', 'European', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",1
Brussels,"[ 'Brazilian', 'South American' ]",2
Brussels,"[ 'Italian', 'French', 'American', 'Indian', 'Middle Eastern', 'Pakistani' ]",1
Brussels,"[ 'French', 'European', 'Wine Bar', 'Mediterranean' ]",1
Brussels,"[ 'International', 'Vegetarian Friendly' ]",1
Budapest,"[ 'Italian', 'European', 'Central European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Budapest,"[ 'International', 'European', 'Hungarian' ]",28
Budapest,"[ 'Central European', 'International', 'European', 'Eastern European', 'Hungarian' ]",1
Budapest,"[ 'International', 'European', 'Central European', 'Italian' ]",1
Copenhagen,"[ 'European', 'Wine Bar', 'Spanish' ]",1
Copenhagen,"[ 'Italian', 'Brew Pub', 'Pub' ]",1
Copenhagen,"[ 'Italian', 'International' ]",2
Dublin,"[ 'American', 'Irish', 'Pub', 'Gastropub', 'Bar' ]",1
Dublin,"[ 'Pub', 'Gastropub', 'Bar', 'Cafe', 'European' ]",1
Edinburgh,"[ 'Indian', 'Asian', 'Balti', 'Bangladeshi', 'Eastern European', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Edinburgh,"[ 'Bar', 'Pizza', 'British', 'Pub', 'Scottish', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Cafe', 'Healthy', 'Soups', 'Fast Food', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options', 'Halal' ]",1
Edinburgh,"[ 'Bar', 'Pub', 'Vegetarian Friendly' ]",1
Edinburgh,"[ 'Delicatessen', 'Vegetarian Friendly' ]",1
Geneva,"[ 'Italian', 'French', 'Swiss', 'European', 'Central European', 'Vegetarian Friendly' ]",2
Geneva,"[ 'Peruvian', 'Latin', 'South American', 'Vegetarian Friendly' ]",1
Geneva,"[ 'French', 'Swiss', 'European', 'Contemporary' ]",1
Geneva,[ 'Fast Food' ],5
Hamburg,"[ 'Italian', 'Seafood', 'Mediterranean' ]",1
Hamburg,"[ 'Italian', 'Pizza', 'Mediterranean' ]",1
Helsinki,"[ 'Pizza', 'Mexican', 'Southwestern', 'Bar', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
Helsinki,"[ 'Chinese', 'Japanese', 'Sushi' ]",1
Helsinki,"[ 'Pizza', 'Italian', 'Turkish' ]",1
Krakow,[ 'Cafe' ],17
Krakow,"[ 'Brazilian', 'Grill', 'South American', 'Vegetarian Friendly', 'Vegan Options' ]",1
Krakow,"[ 'Bar', 'Fast Food', 'Pub' ]",1
Lisbon,"[ 'Mediterranean', 'European', 'Portuguese', 'Fusion', 'Vegetarian Friendly' ]",2
Lisbon,"[ 'Seafood', 'Mediterranean', 'Portuguese', 'European', 'Soups' ]",1
Lisbon,"[ 'International', 'Mediterranean' ]",2
Lisbon,"[ 'Mediterranean', 'Turkish', 'Middle Eastern' ]",1
Lisbon,"[ 'Brazilian', 'European', 'Portuguese', 'South American' ]",5
Ljubljana,"[ 'Japanese', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'American', 'British', 'Diner' ]",1
London,"[ 'Belgian', 'Bar', 'Seafood', 'European', 'Central European', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Asian', 'Thai', 'Vegetarian Friendly', 'Gluten Free Options' ]",11
London,"[ 'American', 'Bar', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Lebanese', 'Mediterranean', 'Middle Eastern', 'Vegetarian Friendly', 'Halal', 'Vegan Options', 'Gluten Free Options' ]",2
London,"[ 'French', 'American', 'Bar', 'Grill', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
London,"[ 'Chinese', 'Japanese', 'Asian', 'Thai', 'Vegetarian Friendly', 'Gluten Free Options', 'Vegan Options' ]",1
London,"[ 'Turkish', 'Mediterranean', 'Vegetarian Friendly' ]",1
London,"[ 'Greek', 'Cafe', 'Mediterranean', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Bar', 'Pub', 'Brew Pub', 'British' ]",2
London,"[ 'Bar', 'British', 'Wine Bar', 'European', 'Gastropub', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
London,"[ 'Bar', 'International', 'European', 'Asian', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Grill', 'Barbecue', 'British' ]",1
London,"[ 'Sri Lankan', 'Asian', 'Vegetarian Friendly', 'Vegan Options' ]",1
London,"[ 'Fast Food', 'Asian', 'Korean' ]",2
London,"[ 'American', 'Fast Food', 'Street Food' ]",2
London,"[ 'Italian', 'Pizza', 'Mediterranean', 'Seafood', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
London,"[ 'Bar', 'British', 'Grill', 'Pub', 'Barbecue' ]",1
London,"[ 'Asian', 'Pakistani', 'Afghani', 'Halal' ]",2
London,"[ 'Mediterranean', 'British' ]",4
London,"[ 'Japanese', 'Asian', 'Soups', 'Sushi' ]",1
London,"[ 'Mediterranean', 'Kosher' ]",1
London,"[ 'British', 'Bar', 'European' ]",2
London,"[ 'Japanese', 'Sushi', 'Street Food' ]",2
London,"[ 'Fast Food', 'Healthy', 'Soups' ]",3
London,"[ 'Cafe', 'Greek' ]",1
Luxembourg,"[ 'Chinese', 'Asian', 'Vegetarian Friendly' ]",4
Luxembourg,"[ 'Chinese', 'Asian', 'Japanese' ]",1
Lyon,"[ 'Pizza', 'Italian', 'French', 'Vegetarian Friendly' ]",1
Lyon,[ 'Pub' ],5
Madrid,"[ 'Mediterranean', 'Spanish', 'Fusion', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",3
Madrid,[ 'Vegetarian Friendly' ],53
Madrid,"[ 'Steakhouse', 'Mediterranean', 'Spanish' ]",4
Madrid,"[ 'Spanish', 'Vegetarian Friendly', 'Vegan Options' ]",6
Madrid,"[ 'Japanese', 'Pub' ]",1
Madrid,"[ 'Italian', 'Mediterranean' ]",26
Madrid,"[ 'Steakhouse', 'Argentinean', 'South American' ]",2
Amsterdam,"[ 'European', 'Contemporary', 'Indonesian', 'International', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options' ]",1
Amsterdam,"[ 'Mediterranean', 'Italian', 'Pizza', 'European', 'Vegetarian Friendly', 'Vegan Options' ]",1
Amsterdam,"[ 'Italian', 'Mediterranean', 'European', 'Seafood', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Mexican', 'Latin', 'Fast Food', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Asian', 'Thai', 'Vietnamese', 'Singaporean' ]",1
Amsterdam,"[ 'Pizza', 'Italian', 'Fast Food', 'Vegetarian Friendly' ]",1
Amsterdam,"[ 'Asian', 'Fusion', 'Indonesian', 'Seafood', 'Japanese', 'Vietnamese' ]",1
Athens,"[ 'Fast Food', 'Cafe', 'Vegetarian Friendly', 'Vegan Options' ]",1
Barcelona,"[ 'Mediterranean', 'Spanish', 'European', 'Vegetarian Friendly' ]",18
Barcelona,"[ 'French', 'Spanish', 'Fusion', 'Croatian', 'Vegan Options' ]",1
Barcelona,"[ 'Seafood', 'Mediterranean', 'French', 'European' ]",2
Berlin,"[ 'Italian', 'European', 'Mediterranean', 'Vegetarian Friendly', 'Vegan Options' ]",2
Berlin,"[ 'Japanese', 'Asian', 'Vegetarian Friendly' ]",3
Berlin,"[ 'Mediterranean', 'European', 'Turkish', 'Middle Eastern', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Asian', 'Thai', 'Vegetarian Friendly' ]",7
Berlin,"[ 'African', 'Middle Eastern', 'Fast Food', 'Vegetarian Friendly' ]",1
Berlin,"[ 'Steakhouse', 'German', 'Healthy', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Thai', 'Vegetarian Friendly', 'Vegan Options' ]",1
Berlin,"[ 'Greek', 'Seafood' ]",1
Berlin,"[ 'Asian', 'Taiwanese' ]",1
Berlin,"[ 'Peruvian', 'Latin', 'Seafood', 'Spanish', 'South American', 'Vegetarian Friendly', 'Gluten Free Options' ]",1
